,CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
3591,6001404300,California,Alameda County,1,3218,1337,0,3.0,0.09,0,0,0,0,0,0,1.5,221713.0,0,0,0,0,0,0,0,0,,316.0,,,5.0,,316.0,9.8,5.0,0.16,73.0,2.27,41.0,1.27,212.0,6.59,27.0,0.83,58.0,1.8,0.0,0.0,0.0,0.0,18.0,0.57,19.0,0.59,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,664.0,543.0,2467.0,144.0,379.0,0.0,10.0,218.0,170.0,29.0,0.0
3592,6001404400,California,Alameda County,1,5314,2279,0,0.0,0.0,0,0,0,0,0,0,6.2,201203.0,1,1,1,1,1,0,0,0,1934.0,4995.0,1934.0,187.0,499.0,187.0,4995.0,93.99,499.0,9.39,1002.0,18.85,589.0,11.09,3539.0,66.6,251.0,4.72,805.0,15.15,7.0,0.13,13.0,0.25,380.0,7.14,333.0,6.27,46.0,2.03,12.0,0.53,1934.0,36.4,187.0,3.52,292.0,5.5,211.0,3.97,1276.0,24.01,135.0,2.54,374.0,7.03,4.0,0.07,3.0,0.05,143.0,2.69,134.0,2.53,27.0,1.17,5.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.0,1074.0,634.0,3788.0,261.0,832.0,7.0,14.0,412.0,355.0,46.0,13.0
3593,6001404501,California,Alameda County,1,1677,688,0,0.0,0.0,0,0,0,0,0,0,1.9,237868.0,0,0,0,0,0,0,0,0,,355.0,,,14.0,,355.0,21.15,14.0,0.82,83.0,4.97,49.0,2.9,261.0,15.55,20.0,1.18,43.0,2.59,0.0,0.01,0.0,0.01,30.0,1.82,24.0,1.43,1.0,0.12,1.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,365.0,325.0,1278.0,73.0,198.0,1.0,1.0,126.0,97.0,4.0,3.0
3594,6001404502,California,Alameda County,1,5784,2443,0,6.0,0.1,0,0,0,0,0,0,0.3,190313.0,1,1,1,1,1,0,0,0,739.0,3470.0,739.0,5.0,38.0,5.0,3470.0,60.0,38.0,0.66,746.0,12.9,563.0,9.73,2624.0,45.37,259.0,4.48,288.0,4.98,2.0,0.03,12.0,0.2,286.0,4.94,208.0,3.6,59.0,2.39,10.0,0.4,739.0,12.78,5.0,0.08,126.0,2.18,136.0,2.35,525.0,9.08,79.0,1.37,72.0,1.24,1.0,0.01,1.0,0.02,62.0,1.07,42.0,0.73,17.0,0.7,2.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1220.0,914.0,4368.0,370.0,559.0,6.0,22.0,459.0,347.0,57.0,17.0
3595,6001404600,California,Alameda County,1,4353,1800,0,0.0,0.0,0,0,0,0,0,0,3.3,189258.0,1,1,1,1,1,0,0,0,1540.0,4149.0,1540.0,165.0,414.0,165.0,4149.0,95.32,414.0,9.51,815.0,18.72,720.0,16.55,3178.0,73.0,256.0,5.89,427.0,9.8,7.0,0.16,5.0,0.12,277.0,6.36,228.0,5.25,24.0,1.32,19.0,1.07,1540.0,35.39,165.0,3.8,293.0,6.74,285.0,6.54,1190.0,27.34,95.0,2.18,165.0,3.79,1.0,0.03,1.0,0.02,89.0,2.04,85.0,1.96,9.0,0.5,7.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0,851.0,752.0,3326.0,261.0,450.0,7.0,6.0,303.0,239.0,24.0,20.0
3596,6001404700,California,Alameda County,1,1954,810,0,1.0,0.05,0,0,0,0,0,0,2.8,197552.0,0,1,0,1,0,0,0,0,,1919.0,,,77.0,,1919.0,98.21,77.0,3.95,393.0,20.13,296.0,15.15,1445.0,73.96,155.0,7.92,184.0,9.44,0.0,0.0,6.0,0.31,129.0,6.58,115.0,5.9,6.0,0.71,7.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,400.0,302.0,1473.0,159.0,186.0,0.0,6.0,130.0,117.0,6.0,7.0
3597,6001404800,California,Alameda County,1,2684,1216,0,2.0,0.07,0,0,0,0,0,0,8.0,109559.0,0,1,0,1,0,0,0,0,,836.0,,,187.0,,836.0,31.16,187.0,6.95,151.0,5.61,116.0,4.33,578.0,21.55,85.0,3.17,93.0,3.47,9.0,0.33,6.0,0.21,65.0,2.43,66.0,2.47,39.0,3.23,22.0,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.0,525.0,347.0,1340.0,549.0,460.0,10.0,30.0,295.0,308.0,128.0,71.0
3598,6001404900,California,Alameda County,1,4129,1885,0,0.0,0.0,0,0,0,0,0,0,4.7,143947.0,0,1,0,1,0,0,0,0,,805.0,,,75.0,,805.0,19.49,75.0,1.82,155.0,3.76,81.0,1.96,510.0,12.34,79.0,1.92,141.0,3.42,2.0,0.05,0.0,0.0,73.0,1.76,80.0,1.93,19.0,1.02,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.0,765.0,555.0,2419.0,481.0,827.0,5.0,15.0,382.0,399.0,168.0,0.0
3599,6001405000,California,Alameda County,1,3136,1458,0,2.0,0.06,0,0,0,0,0,0,5.3,179662.0,0,1,0,1,0,0,0,0,,2834.0,,,293.0,,2834.0,90.37,293.0,9.34,566.0,18.06,355.0,11.32,2008.0,64.04,258.0,8.22,336.0,10.73,1.0,0.03,10.0,0.32,221.0,7.03,201.0,6.42,92.0,6.29,46.0,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.0,626.0,400.0,2185.0,307.0,381.0,1.0,10.0,252.0,229.0,99.0,51.0
3600,6001405100,California,Alameda County,1,4197,1579,0,0.0,0.0,0,0,0,0,0,0,2.5,232279.0,0,1,0,1,0,0,0,0,,3308.0,,,136.0,,3308.0,78.82,136.0,3.23,820.0,19.53,507.0,12.07,2379.0,56.68,377.0,8.98,312.0,7.44,3.0,0.07,5.0,0.12,232.0,5.54,182.0,4.35,22.0,1.42,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0,1025.0,625.0,2983.0,508.0,392.0,7.0,6.0,301.0,226.0,18.0,0.0
3601,6001405200,California,Alameda County,1,4597,2398,0,12.0,0.26,0,0,0,0,0,0,6.4,108452.0,0,0,0,0,0,0,0,0,,21.0,,,6.0,,21.0,0.45,6.0,0.12,2.0,0.05,2.0,0.03,9.0,0.19,4.0,0.08,5.0,0.12,0.0,0.0,0.0,0.0,3.0,0.06,2.0,0.04,1.0,0.05,1.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.0,546.0,539.0,1940.0,724.0,1431.0,16.0,20.0,466.0,434.0,174.0,123.0
3602,6001405301,California,Alameda County,1,2603,1477,0,1.0,0.04,0,0,0,0,0,1,12.3,67241.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.0,263.0,229.0,1205.0,625.0,384.0,4.0,19.0,366.0,369.0,223.0,58.0
3603,6001405302,California,Alameda County,1,2530,1406,0,0.0,0.0,0,0,0,0,0,1,16.0,49375.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.0,274.0,444.0,711.0,507.0,961.0,5.0,16.0,330.0,370.0,448.0,111.0
3604,6001405401,California,Alameda County,1,3957,1570,0,32.0,0.81,0,0,0,0,0,1,18.3,53527.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.0,772.0,328.0,674.0,800.0,1748.0,15.0,38.0,682.0,829.0,370.0,238.0
3605,6001405402,California,Alameda County,1,3114,1098,0,94.0,3.02,0,0,0,0,0,1,22.0,42098.0,0,0,0,0,0,0,0,0,,124.0,,,62.0,,124.0,3.97,62.0,1.98,20.0,0.65,4.0,0.13,20.0,0.63,67.0,2.15,17.0,0.54,0.0,0.0,0.0,0.0,20.0,0.65,26.0,0.83,18.0,1.67,12.0,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.0,655.0,299.0,416.0,734.0,1430.0,4.0,11.0,519.0,615.0,318.0,231.0
3606,6001405500,California,Alameda County,1,3643,1485,0,14.0,0.38,0,1,0,1,1,1,15.7,72500.0,0,1,0,1,0,0,0,1,,2394.0,,,674.0,,2394.0,65.71,674.0,18.5,434.0,11.92,225.0,6.18,373.0,10.24,514.0,14.1,1195.0,32.8,7.0,0.19,9.0,0.24,296.0,8.13,244.0,6.69,117.0,7.85,100.0,6.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.0,621.0,351.0,652.0,763.0,1718.0,9.0,17.0,484.0,449.0,202.0,165.0
3607,6001405600,California,Alameda County,1,3137,1353,0,0.0,0.0,0,1,0,1,1,1,9.5,74766.0,0,1,0,1,0,0,0,1,,3095.0,,,885.0,,3095.0,98.65,885.0,28.21,589.0,18.78,267.0,8.51,769.0,24.52,719.0,22.93,1185.0,37.79,3.0,0.1,17.0,0.54,401.0,12.78,406.0,12.95,171.0,12.67,92.0,6.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.0,596.0,269.0,778.0,725.0,1208.0,3.0,17.0,406.0,410.0,176.0,97.0
3608,6001405700,California,Alameda County,1,3243,1279,0,15.0,0.46,0,1,0,1,1,1,26.7,56641.0,0,1,0,1,0,0,0,1,,2991.0,,,1294.0,,2991.0,92.24,1294.0,39.9,622.0,19.17,263.0,8.11,439.0,13.55,993.0,30.63,1064.0,32.8,9.0,0.28,18.0,0.54,468.0,14.43,524.0,16.17,171.0,13.37,137.0,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.0,671.0,289.0,475.0,1077.0,1162.0,10.0,19.0,500.0,559.0,185.0,154.0
3609,6001405800,California,Alameda County,1,3965,1223,0,0.0,0.0,0,1,0,1,1,1,25.2,46815.0,0,1,0,1,0,0,0,1,,3965.0,,,1991.0,,3965.0,100.0,1991.0,50.2,1024.0,25.83,348.0,8.78,412.0,10.39,793.0,20.0,2110.0,53.22,21.0,0.53,27.0,0.68,602.0,15.18,729.0,18.39,167.0,13.62,319.0,26.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2318.0,1024.0,348.0,412.0,793.0,2110.0,21.0,27.0,602.0,729.0,186.0,352.0
3610,6001405901,California,Alameda County,1,3910,1064,0,29.0,0.74,0,1,0,1,1,1,37.6,34662.0,0,1,0,1,0,0,0,1,,3558.0,,,2390.0,,3558.0,91.0,2390.0,61.13,1015.0,25.96,318.0,8.13,570.0,14.57,494.0,12.63,1439.0,36.81,47.0,1.2,33.0,0.85,975.0,24.94,1397.0,35.74,185.0,17.4,244.0,22.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2954.0,1118.0,333.0,633.0,550.0,1548.0,48.0,43.0,1088.0,1564.0,196.0,274.0
3611,6001405902,California,Alameda County,1,3035,891,0,5.0,0.16,0,1,0,0,0,1,28.9,44583.0,0,1,0,1,0,0,0,0,,1717.0,,,923.0,,1717.0,56.58,923.0,30.4,415.0,13.68,191.0,6.3,205.0,6.76,299.0,9.86,934.0,30.78,3.0,0.1,7.0,0.24,268.0,8.83,348.0,11.46,99.0,11.15,95.0,10.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.0,730.0,314.0,422.0,444.0,1643.0,3.0,25.0,498.0,704.0,211.0,167.0
3612,6001406000,California,Alameda County,1,3450,1519,0,6.0,0.17,0,0,0,0,0,1,32.8,37614.0,0,0,0,0,0,0,0,0,,126.0,,,70.0,,126.0,3.65,70.0,2.04,10.0,0.3,8.0,0.22,82.0,2.37,12.0,0.35,15.0,0.45,0.0,0.0,3.0,0.09,14.0,0.41,16.0,0.47,8.0,0.5,8.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.0,542.0,476.0,752.0,447.0,1623.0,8.0,27.0,593.0,734.0,344.0,160.0
3613,6001406100,California,Alameda County,1,4381,1462,0,44.0,1.0,0,0,0,0,0,1,25.9,46452.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.0,1097.0,303.0,1598.0,499.0,540.0,19.0,56.0,1669.0,2529.0,164.0,244.0
3614,6001406201,California,Alameda County,1,4649,1300,0,47.0,1.01,0,1,0,0,0,1,27.0,42984.0,0,1,0,1,0,0,0,0,,1085.0,,,563.0,,1085.0,23.34,563.0,12.1,334.0,7.19,75.0,1.61,138.0,2.98,258.0,5.56,429.0,9.23,14.0,0.3,6.0,0.14,239.0,5.14,354.0,7.61,76.0,5.86,76.0,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2671.0,1289.0,288.0,783.0,769.0,1409.0,27.0,68.0,1593.0,2285.0,397.0,377.0
3615,6001406202,California,Alameda County,1,4718,1294,0,231.0,4.9,0,0,0,0,0,1,37.1,37917.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730.0,1347.0,369.0,1195.0,599.0,675.0,20.0,143.0,2086.0,3092.0,263.0,339.0
3616,6001406300,California,Alameda County,1,4113,1211,0,47.0,1.14,0,1,0,1,1,1,26.9,49739.0,0,1,0,1,0,0,0,1,,3337.0,,,1433.0,,3337.0,81.14,1433.0,34.85,886.0,21.55,238.0,5.78,634.0,15.41,678.0,16.49,1139.0,27.7,25.0,0.61,46.0,1.12,815.0,19.81,1239.0,30.13,133.0,11.02,136.0,11.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.0,1054.0,395.0,859.0,777.0,1409.0,32.0,72.0,964.0,1574.0,219.0,183.0
3617,6001406400,California,Alameda County,1,2145,710,0,314.0,14.64,0,1,0,0,0,1,20.0,77401.0,0,1,0,1,0,0,0,0,,685.0,,,274.0,,685.0,31.95,274.0,12.77,124.0,5.77,242.0,11.29,224.0,10.43,188.0,8.75,163.0,7.59,0.0,0.0,7.0,0.34,104.0,4.83,123.0,5.72,54.0,7.56,36.0,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.0,377.0,634.0,618.0,604.0,570.0,15.0,30.0,308.0,372.0,180.0,120.0
3618,6001406500,California,Alameda County,1,5930,1854,0,74.0,1.25,0,1,0,1,1,1,26.9,39032.0,0,1,0,1,0,0,0,1,,3665.0,,,1848.0,,3665.0,61.8,1848.0,31.16,994.0,16.77,280.0,4.72,866.0,14.6,831.0,14.01,940.0,15.86,28.0,0.47,38.0,0.65,962.0,16.22,1456.0,24.55,197.0,10.61,226.0,12.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3194.0,1551.0,478.0,1437.0,1206.0,1436.0,37.0,82.0,1732.0,2608.0,364.0,371.0
3619,6001406601,California,Alameda County,1,4596,1680,0,9.0,0.2,0,1,0,1,1,1,12.8,54109.0,0,1,0,1,0,0,0,1,,2613.0,,,1135.0,,2613.0,56.86,1135.0,24.69,675.0,14.69,241.0,5.25,529.0,11.52,686.0,14.93,862.0,18.76,16.0,0.35,19.0,0.42,501.0,10.89,733.0,15.94,155.0,9.25,72.0,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.0,1100.0,403.0,908.0,1292.0,1542.0,18.0,38.0,798.0,1074.0,226.0,139.0
3620,6001406602,California,Alameda County,1,2493,881,0,33.0,1.32,0,1,0,0,0,1,15.2,72313.0,0,1,0,1,0,0,0,0,,604.0,,,408.0,,604.0,24.23,408.0,16.36,164.0,6.57,45.0,1.79,74.0,2.96,130.0,5.2,235.0,9.41,1.0,0.04,4.0,0.16,161.0,6.47,185.0,7.42,16.0,1.79,11.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295.0,599.0,197.0,497.0,668.0,709.0,1.0,31.0,587.0,739.0,122.0,62.0
3621,6001406700,California,Alameda County,1,5048,2218,0,40.0,0.79,0,0,0,0,0,0,7.8,123056.0,0,1,0,1,0,0,0,0,,2616.0,,,376.0,,2616.0,51.82,376.0,7.45,494.0,9.79,393.0,7.79,1629.0,32.26,273.0,5.41,464.0,9.19,13.0,0.26,18.0,0.35,220.0,4.35,210.0,4.17,57.0,2.57,5.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.0,953.0,741.0,2694.0,700.0,1112.0,30.0,37.0,475.0,442.0,275.0,9.0
3622,6001406800,California,Alameda County,1,3428,1370,0,6.0,0.18,0,0,0,0,0,0,7.1,112500.0,0,0,0,0,0,0,0,0,,87.0,,,6.0,,87.0,2.53,6.0,0.19,19.0,0.55,12.0,0.35,51.0,1.5,18.0,0.51,14.0,0.41,0.0,0.0,0.0,0.0,4.0,0.1,3.0,0.08,1.0,0.07,1.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.0,711.0,427.0,1542.0,536.0,997.0,20.0,19.0,314.0,380.0,69.0,53.0
3623,6001406900,California,Alameda County,1,3719,1488,0,8.0,0.22,0,0,0,0,0,0,8.8,121964.0,0,1,0,1,0,0,0,0,,530.0,,,143.0,,530.0,14.24,143.0,3.85,100.0,2.69,60.0,1.61,164.0,4.4,172.0,4.62,110.0,2.95,1.0,0.02,12.0,0.33,72.0,1.92,73.0,1.97,20.0,1.37,7.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.0,816.0,422.0,1532.0,837.0,852.0,6.0,39.0,453.0,472.0,99.0,48.0
3624,6001407000,California,Alameda County,1,5885,2005,0,152.0,2.58,0,1,0,1,1,1,21.0,59688.0,0,1,0,1,0,0,0,1,,4160.0,,,1896.0,,4160.0,70.69,1896.0,32.22,1029.0,17.49,386.0,6.57,835.0,14.19,1110.0,18.87,1155.0,19.63,21.0,0.36,41.0,0.7,997.0,16.93,1257.0,21.37,299.0,14.94,256.0,12.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.0,1392.0,581.0,1174.0,1528.0,1885.0,39.0,51.0,1208.0,1546.0,362.0,363.0
3625,6001407101,California,Alameda County,1,3414,1002,0,0.0,0.0,0,0,0,0,0,1,35.1,48239.0,0,0,0,0,0,0,0,0,,387.0,,,197.0,,387.0,11.35,197.0,5.77,83.0,2.43,58.0,1.7,69.0,2.02,115.0,3.36,111.0,3.25,0.0,0.0,8.0,0.24,85.0,2.48,120.0,3.5,22.0,2.17,35.0,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,1011.0,239.0,879.0,552.0,634.0,30.0,44.0,1275.0,1916.0,152.0,228.0
3626,6001407102,California,Alameda County,1,4351,1263,0,6.0,0.14,0,1,0,1,1,1,25.2,56071.0,0,1,0,1,0,0,0,1,,1498.0,,,857.0,,1498.0,34.44,857.0,19.71,417.0,9.57,108.0,2.49,326.0,7.5,441.0,10.14,262.0,6.03,15.0,0.34,15.0,0.35,438.0,10.07,596.0,13.69,123.0,9.7,96.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718.0,1179.0,359.0,1092.0,919.0,872.0,15.0,55.0,1398.0,2096.0,182.0,259.0
3627,6001407200,California,Alameda County,1,6746,1851,0,135.0,2.0,0,0,0,0,0,1,31.1,41944.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3871.0,1824.0,586.0,2088.0,505.0,711.0,7.0,169.0,3266.0,5044.0,479.0,421.0
3628,6001407300,California,Alameda County,1,2598,738,0,4.0,0.15,0,0,0,0,0,1,21.3,39605.0,0,0,0,0,0,0,0,0,,8.0,,,4.0,,8.0,0.3,4.0,0.17,0.0,0.01,2.0,0.09,3.0,0.1,2.0,0.08,2.0,0.07,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.02,1.0,0.08,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.0,659.0,152.0,856.0,350.0,222.0,17.0,33.0,1120.0,1639.0,110.0,135.0
3629,6001407400,California,Alameda County,1,3954,1081,0,51.0,1.29,0,0,0,0,0,1,23.9,57177.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325.0,1121.0,249.0,913.0,825.0,381.0,19.0,66.0,1750.0,2566.0,211.0,271.0
3630,6001407500,California,Alameda County,1,3931,1196,0,63.0,1.6,0,0,0,0,0,1,38.2,29851.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3281.0,1214.0,302.0,802.0,1504.0,250.0,59.0,35.0,1281.0,1945.0,229.0,242.0
3631,6001407600,California,Alameda County,1,6027,2022,0,53.0,0.88,0,1,0,1,1,1,21.0,78471.0,0,1,0,1,0,0,0,1,,4000.0,,,1468.0,,4000.0,66.36,1468.0,24.36,1019.0,16.91,355.0,5.88,1019.0,16.9,1634.0,27.11,389.0,6.45,83.0,1.37,48.0,0.79,828.0,13.73,1206.0,20.01,164.0,8.12,180.0,8.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.0,1570.0,507.0,1401.0,2216.0,693.0,155.0,74.0,1488.0,2097.0,267.0,279.0
3632,6001407700,California,Alameda County,1,4109,1714,0,10.0,0.24,0,0,0,0,0,0,3.3,98875.0,0,1,0,1,0,0,0,0,,2530.0,,,402.0,,2530.0,61.57,402.0,9.78,452.0,11.01,367.0,8.93,822.0,20.0,1213.0,29.53,215.0,5.24,16.0,0.38,24.0,0.58,240.0,5.84,285.0,6.94,91.0,5.32,84.0,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.0,793.0,572.0,1133.0,2127.0,311.0,26.0,35.0,477.0,558.0,123.0,131.0
